label,x_centroid,y_centroid,area,integrated_intensity,intensity_uncertainty,ellipticity,elongation,snr_approx
211,3540.7533513572275,544.0685825681016,184.0,39.33934096163961,0.07427298979912146,0.26400854731725176,1.3587114311652932,529.6587772760554
212,3112.775136720553,545.8738567664071,202.0,47.59662003744795,0.0834704220000163,0.2822401863223811,1.3932237232344538,570.2213897689251
213,1980.0623853796133,541.3459920406551,33.0,2.1020073000343076,0.027084901339170287,0.15677279465226968,1.1859199912645366,77.60808406543377
214,3988.481796446088,545.3091120265605,145.0,22.021740703836514,0.06578994233371228,0.24588179553245315,1.326052061965618,334.7280742721075
215,2184.341626435255,544.9178471187548,57.0,5.083122930137045,0.037671420761997615,0.19352495926907753,1.2399639784185787,134.93313571185575
216,4623.364579585416,549.7649603766765,67.0,7.035912194962551,0.047172040821899186,0.2162418755956801,1.2759038392871915,149.15428869247043
217,3670.8684928825564,552.2191625993988,84.0,10.327406621934388,0.05020181221134615,0.3458112911858333,1.5286109138335295,205.717805135335
218,4385.67093349673,555.4681464214696,130.0,18.323823376137934,0.06477950039588538,0.18966394008410614,1.2340559052793376,282.8645368389073
219,5469.467628303922,554.5492870047626,64.0,7.236588394111307,0.04898511629340702,0.26795401705285204,1.3660344067104835,147.7303503939071
220,1943.6150810655843,555.8198663904192,49.0,3.775424772488293,0.033916281865077266,0.18736929666134006,1.2305712741243235,111.31599824259486
221,523.9212545211615,561.5423945424876,62.0,4.441342982256174,0.0385403626288364,0.5270746521659528,2.114498629815264,115.23874398973878
222,1915.333700611914,564.8178263080017,51.0,3.6417574360161344,0.03500177594615323,0.20693532158687145,1.2609312042504979,104.04493308049905
223,3194.1962080843014,565.019743990188,70.0,8.50149902479379,0.04802124032315956,0.28300110549139945,1.3947022898624633,177.0362232958341
224,4457.208665711678,565.8362426180018,83.0,9.460289402792785,0.05314069542875338,0.23039174590702705,1.2993623634904448,178.02343997316245
225,2243.5862898325204,566.3279887125412,64.0,5.824501354795808,0.04194813589709459,0.1712787821576942,1.2066784082150606,138.85006401915524
226,763.450359683418,570.3893800083356,123.0,13.01483737441421,0.053137214569316,0.3451784354413695,1.527133579777615,244.92885974361192
227,3104.896348288308,571.2052607634583,165.0,32.863985718424196,0.07284952676955217,0.2686375894923092,1.3673111792904815,451.12147155580243
228,3253.386520151233,567.84448291192,31.0,2.6235242762697406,0.031716081656680925,0.364436967530262,1.5734080632633622,82.71905415898375
229,4529.71158378731,571.4029794100636,115.0,15.15743432359785,0.06238265825366078,0.1578460951589753,1.1874314115883273,242.975127189428
230,1240.3420922541018,569.9998812093282,28.0,1.5140095521910895,0.02316977721013571,0.36283692079748797,1.5694569140001378,65.34415667703443
231,2271.796609152232,576.6258019377896,134.0,19.197687455676196,0.06229385505846104,0.2782679675470757,1.3855557949968447,308.17947352366787
232,4749.772921094714,578.5157692419573,234.0,64.27231102292808,0.08289989461862628,0.15406146375837526,1.1821189804673597,775.3002741270931
233,2414.669454327978,578.5530332413796,64.0,6.206251536214037,0.04360105900387345,0.14066247454341796,1.1636871082392002,142.3417613701237
234,5516.331191438198,576.4288348290285,41.0,4.12817521926192,0.039491750010301425,0.24565319527017215,1.325650209863557,104.53259777510709
235,1280.3389182968745,581.2621583781612,52.0,3.5368788719168123,0.03299281043379841,0.23173037943774932,1.3016263733924032,107.20150315820236
236,5059.2208235688795,586.5832205148126,161.0,24.691571605363222,0.06616884457789463,0.1501509288675833,1.1766795234211511,373.1600840679038
237,1653.4217979064915,588.9244032394073,222.0,45.704315693788224,0.07484230875600188,0.31851722668875526,1.467388522737145,610.6748502747522
238,2573.4001267726235,586.0832466080474,103.0,12.541445767382854,0.05700825435783174,0.29776809422828676,1.4240309957165167,219.99350635545153
239,5265.26819928958,587.1875027436432,92.0,11.745929628084525,0.054625961598048355,0.18794110423340582,1.231437775281049,215.024674796831
240,2084.521528774707,595.8296686727833,317.0,108.6283471436289,0.09985588280874018,0.3181846425354933,1.466672742190406,1087.8512521059088
241,3657.470425306808,592.9592793827269,136.0,23.90948497682532,0.06479498567474287,0.29230726119708095,1.4130426174663404,369.00208755112436
242,3139.460582206968,598.1527096353276,149.0,27.646516208289626,0.06794402040690134,0.25221494377560183,1.3372826745817132,406.9013879767624
243,1944.732853911748,598.9032066128941,61.0,5.210479244872274,0.04130234929258183,0.22801953931858399,1.2953695733662927,126.15454893284024
244,2527.381456842171,606.0950295991761,33.0,2.7273777215226906,0.031845520158994285,0.14586101845549226,1.1707696541278765,85.64399978099853
245,1709.9284308024146,610.17541906787,116.0,13.927870934542444,0.05476642045753656,0.29000594128165236,1.4084624902427483,254.31406358466486
246,3648.1021228879777,608.4421614722024,61.0,6.61977101899724,0.04351078716775229,0.32452794164391363,1.480446137822082,152.1409160784716
247,4476.414909980147,611.6942856438599,193.0,43.97201590681884,0.08135027239250016,0.19142589090050288,1.236745016624008,540.5269658429896
248,2926.1283635541768,612.6729198571405,87.0,9.010381986032236,0.0502585516678206,0.2560802181528268,1.3442309566186996,179.2805738928879
249,4422.614505685577,621.1549282318633,385.0,160.2075441609823,0.1150317808707993,0.1371762105600356,1.1589851974863523,1392.7241928117523
250,3151.320260313796,614.2625650636404,28.0,2.2950472111343494,0.02928730538848572,0.23560698094132293,1.308227541417718,78.3632082464181
251,3763.310204763847,615.3399697160536,53.0,5.305315069010128,0.040047520757447955,0.30946950032369147,1.4481619573194198,132.47549333059416
252,4383.210877205746,614.970067885686,46.0,4.0654621419379895,0.03931826106104786,0.2577745197834963,1.347299475232654,103.39882874335953
253,4288.845374245437,619.1255790658244,65.0,6.660690243310015,0.04463267452608084,0.2769917251656082,1.3831100345691816,149.23350021110383
254,3249.919668477897,622.919071338052,166.0,31.403650555301258,0.07203111264429488,0.26694585833922635,1.3641557194321912,435.9734204076402
255,2603.257086314472,625.6895340578074,155.0,28.977920468181406,0.06975232765910894,0.26903860557596915,1.3680613061486797,415.4401930470515
256,3577.3838549115226,620.8579872100012,23.0,1.9065000656211457,0.026752248962251587,0.3364620255065738,1.5070727500765024,71.26503899957301
257,731.9044116256908,624.3656934250556,26.0,1.760623970380205,0.0257388582551929,0.5144707352589613,2.05960808672029,68.40334380508091
258,2971.590876658654,624.6080009297608,45.0,3.827904970916092,0.03637863289151381,0.2438238753982861,1.3224432344074746,105.2239918506955
259,4056.3160967134745,626.3866673231314,90.0,10.970665560559343,0.05148729759228314,0.26377654674567763,1.3582832706289216,213.07518696035845
260,2393.7555725408615,625.8008285677653,64.0,6.333209784953261,0.0444611325532335,0.20587544008657488,1.2592482974069197,142.44373503914866
261,5038.816014277053,629.4034551981247,26.0,2.1406374781464472,0.026771543855213038,0.3773091342056071,1.6059333048418143,79.95943340897823
262,4740.03333534896,631.5895078364316,32.0,2.665031677043637,0.03174466280174122,0.3593524232765847,1.5609206002377913,83.95211798871141
263,2069.261468737199,634.6117708932246,46.0,4.021622138571933,0.037745568238916095,0.20499093691820736,1.2578472956315434,106.54554497938639
264,2113.861282371864,637.1125149752872,79.0,8.815949302115852,0.0491536093251289,0.24184173088773708,1.318985811723603,179.35507530692882
265,5314.002720923521,636.9289702707873,78.0,8.476742992177218,0.0536744871844072,0.23377046483243413,1.3050919523499065,157.92871877944592
266,2042.4740968045955,639.7438452930088,74.0,7.3770552039519535,0.04761932286152694,0.2011741109301346,1.2518372447397481,154.91726384694343
267,4089.083333682278,643.9361606239534,253.0,50.3156985366544,0.08589476917311938,0.16524198287535863,1.1979519567173988,585.7830345319866
268,2191.855964390413,646.103905380417,215.0,51.883313852108806,0.07951574813815793,0.32031932171293265,1.4712791343726324,652.4910482130156
269,5062.196382203407,643.175817677315,107.0,12.397752940798572,0.05438184148846864,0.2180126818075403,1.2787931168902713,227.9759677396626
270,4401.668424307868,644.8298830579224,148.0,23.026050401679246,0.07098569392789468,0.21247908951620897,1.269807552647305,324.37592883248385
271,4169.559335249655,643.0771450075503,44.0,3.9777478675125133,0.03596637560535905,0.3417917431483153,1.5192759883978968,110.59629447121223
272,1044.2196879276275,647.1590436972399,140.0,15.911003614886631,0.05582929927262885,0.2937177092058486,1.4158644681230634,284.9937903964924
273,5261.785790556747,642.7030926016157,20.0,1.677282817683397,0.026370117190512934,0.3161250758738623,1.4622556913865647,63.605436622284934
274,1058.8366357576624,645.8367300403381,57.0,4.008321295686987,0.03579587050616189,0.3546533078427958,1.549554700059427,111.97719845916293
275,3271.3141215990254,650.1087083083338,26.0,2.1179563214810466,0.02842807800978259,0.3001609986735001,1.4289000728804255,74.50226922665055
276,1914.8503895577305,651.8379743994172,39.0,2.884026451982515,0.03166544559203939,0.10399561991206008,1.1160659726929607,91.07803152808157
277,3789.766486887233,651.9678036480508,21.0,1.686510845907457,0.025174883959900363,0.38977008852475703,1.638726619582577,66.99180217052059
278,2838.999393516581,656.5634230794618,56.0,5.42325503870272,0.039782063305932855,0.2273928127303061,1.294318790294828,136.32412670495975
279,3512.568217697146,656.4248742960051,47.0,4.57664015905724,0.03793867584069333,0.3389938072469668,1.5128451305956563,120.63257500801592
280,5202.332746902333,656.325380973535,54.0,5.579156700088695,0.04170576141526055,0.3423459906568742,1.5205563803964552,133.77424391171112
281,3151.55988987208,656.1809532494364,24.0,2.002992632684286,0.02706150258128088,0.26877043207703766,1.3675595789164716,74.016312533577
282,4991.523031122088,659.6376391131649,93.0,9.715865907230192,0.05068767041812124,0.21892667303466606,1.280289526573966,191.6810503833432
283,4735.474005390469,659.7343289425414,43.0,3.7359156013505976,0.03722809466246857,0.3344487313748501,1.5025138515109908,100.35204958036582
284,3375.01888222858,662.1910095790248,74.0,8.626336178929028,0.04657301194384699,0.2367028811562193,1.3101058228999602,185.22178014447056
285,2559.7449596288507,664.5578891967314,72.0,7.8665820155884685,0.04656357138092101,0.14442653584773435,1.1688067032219585,168.942840557366
286,3702.119863093702,669.2193048590017,43.0,3.8132898067799914,0.03624799256175602,0.3235814576909065,1.4783746119470569,105.200027292084
287,3838.6494281935716,669.5611242677528,54.0,5.429446352248689,0.04004431313381255,0.3231769839450539,1.4774911258615022,135.5859528444298
288,352.8499583742118,673.886714644363,100.0,9.031111098053682,0.050194075184214045,0.4614517542284744,1.8568438535481577,179.92384688649372
289,1945.5777750519376,672.5570649845957,66.0,5.961436945890415,0.04144683013921057,0.22548555171675932,1.2911314982135738,143.83336254828873
290,3079.4756832558655,673.5404880048862,108.0,14.199884829581183,0.057405989308467895,0.30454802022134864,1.4379138014939297,247.3589428670742
291,2832.3259040623684,672.2724889078911,49.0,4.714544731721438,0.03744314630749131,0.16081585472396054,1.191633571283764,125.91208796943947
292,2617.5242424010435,674.1986931213828,32.0,2.6373329673784784,0.030882483991023515,0.18091711593702275,1.22087766629868,85.39899083717039
293,1180.5479051222314,680.8362736926724,107.0,9.37922555942676,0.046407994732833,0.30676461210943773,1.4425114722473822,202.1036593677919
294,3994.3320268452103,677.9314726886465,25.0,1.9812399251312647,0.026849001835768535,0.41461714219844537,1.708283709836616,73.79193972462079
295,5198.035294366649,678.7543712422367,40.0,3.579574349082985,0.03634456197565396,0.2680669891777486,1.3662452508824585,98.48995708025937
296,5224.3602743977335,679.6924523530716,25.0,2.162031370750731,0.029293587143068057,0.3348517424075983,1.5034242194659602,73.80562032882843
297,5433.811114155833,679.4254773775357,30.0,2.530940617902631,0.03390080090473919,0.20386378094680324,1.256066457055864,74.65725146183246
298,4078.4854014527173,682.9476102921565,86.0,8.063292346267314,0.04971134903671287,0.1920078587098396,1.2376357997780167,162.20224360261082
299,1586.045349047925,686.1059316366621,120.0,12.903572931581571,0.05148888261688656,0.2502463301576293,1.3337713974914476,250.60891353174654
300,2080.3154509359024,690.7450537858844,121.0,16.694931991890297,0.05690247942667763,0.25708805867945494,1.3460545515293163,293.3955103556208
301,3623.033183719431,691.679996411662,27.0,2.249052388934729,0.028668403611275258,0.3513707669637942,1.5417128138351748,78.45056248790145
302,2130.1234029374195,698.8593754638788,122.0,16.166004846658435,0.05613442413804988,0.24805950476829264,1.329892466679633,287.9873641689423
303,1531.3548699409607,700.8077651122042,145.0,16.931731097342567,0.05554341214401661,0.26981016047837236,1.3695068677689821,304.83779162578026
304,4075.555602663576,698.7785413382536,76.0,7.833571024713383,0.04669738841895549,0.2711713218918903,1.3720645606259563,167.75180133057646
305,4767.758732075579,701.1546535875634,183.0,31.304065453836333,0.07642336159625647,0.16709052832897453,1.200610671401958,409.613824882701
306,2944.2358477545517,697.2276497588564,27.0,2.153412352283416,0.028801956646843454,0.18914560238859845,1.2332670365305778,74.76618268291918
307,3462.786678356673,698.725830003024,56.0,5.171619785702887,0.04038608680394963,0.29419092458429985,1.4168137458575893,128.05449091435915
308,3842.135063187538,698.1185847893904,35.0,2.921317146644823,0.032072694202995876,0.3909549568573729,1.641914684733455,91.08424531332157
309,4846.842173597742,698.7466593280215,48.0,4.2058362749568,0.03797681065483105,0.30018359373937786,1.4289462079681297,110.74748517413411
310,4263.78825109361,703.608593822077,57.0,5.515601830746596,0.04317802561275644,0.3416917764452694,1.5190452803402685,127.74094582771002
311,2822.1268016885383,705.559446890625,75.0,7.964986640286801,0.04703507558204445,0.23166615531236412,1.3015175719697045,169.34142321921598
312,2691.529578967487,706.4948388970308,23.0,1.7512786613297902,0.025763077700649156,0.1367938800087598,1.1584718607070905,67.97629854936403
313,4039.5082159621015,708.0687016082114,22.0,1.7344913135577174,0.025103698301650174,0.34476504929522345,1.5261701148944986,69.09305922640497
314,1194.7477845204992,711.5481761743583,46.0,2.8958176520438523,0.02938621713062097,0.28096753916785866,1.3907577953333192,98.5433966941719
315,570.7294224180391,712.3555295222714,50.0,3.462881733505511,0.032421664472468886,0.2739621087255594,1.377338582487291,106.8076482145463
316,768.0560153223342,715.7052463766453,147.0,14.40793417383881,0.052580234333841624,0.30476321943052886,1.438358884265151,274.0180669861639
317,2523.4726197151267,716.7633729035657,175.0,17.86173602372405,0.0708023418465784,0.12080190145071268,1.137400094074408,252.276062597317
318,5306.599858821949,712.3805710898337,57.0,5.877524714141456,0.04634498479476454,0.2846930736255656,1.3980012818672753,126.82115961780235
319,4185.355798246971,716.7063566184994,135.0,20.964337419716646,0.06421905035583382,0.2515312571340439,1.336061137531151,326.45044271994897
320,4809.863013659527,714.1759654740486,43.0,3.7886198251016605,0.03663333743283762,0.4134514195836758,1.7048886202916282,103.42000185070754
321,3126.3407241672817,715.1049120005166,26.0,2.146808274465427,0.028563525000053165,0.2970867181599537,1.4226505969303311,75.15908048678975
322,2508.9328101680103,717.8216997657452,36.0,2.5500158335723855,0.032017775373692284,0.1788696739637069,1.217833476967213,79.64375425244663
323,637.0077115432687,721.0814193079552,61.0,4.182474287058551,0.03498288602251694,0.4424227171553109,1.7934733547574355,119.55772557948698
324,3287.140638327984,720.2193668299675,61.0,6.273130313300777,0.04320764365525584,0.24903470074758316,1.3316194516517559,145.18566120737077
325,1446.2152833420112,726.3138115677839,104.0,9.588193139017077,0.04541026135564558,0.25824167403947074,1.348147995110219,211.14595804512
326,3040.666412625605,724.5564416805692,51.0,4.568362906266693,0.040149608514806125,0.3483049778106402,1.5344600863153977,113.78349815246644
327,4338.295163734615,728.2388734229828,210.0,48.88557934989721,0.08490834609113304,0.17118106544541167,1.206536142345017,575.7452782960557
328,3103.8416986066413,725.4824893141737,60.0,6.572323296313871,0.04350864532844713,0.22595040840776626,1.291906889251091,151.05787014740054
329,4790.687082935137,724.3095382865363,27.0,2.248826584155845,0.029296580182237027,0.4159086867815768,1.712061072248897,76.7607198576489
330,3724.5305054461132,724.9719818601554,24.0,1.993327665660743,0.026787426179305376,0.3803835236543377,1.6139015635893694,74.41281041030692
331,2780.730011439523,726.3855652889547,31.0,2.4955104710648035,0.030185875398011434,0.1355782482782154,1.1568427078658838,82.67146266790729
332,3708.777488894197,726.6583445850507,29.0,2.4436304342398043,0.029428397337071782,0.3854451618867658,1.6271940890907868,83.03647685093249
333,4889.720084671876,734.3930740233526,73.0,7.459293534047804,0.04670570226937512,0.2985344664398617,1.4255867924468275,159.70841185571584
334,252.51329254745167,737.6107344767232,82.0,6.949242016089652,0.045447377177203305,0.3952922034233065,1.6536912632201735,152.90743817831222
335,2970.9892739342545,740.2157717651386,106.0,15.270853037077664,0.0581830544760033,0.23665620919591612,1.310025721106121,262.4622095661185
336,3753.645706531565,741.7775199089435,43.0,3.5405503177316864,0.0356406073445593,0.48907059885254855,1.957217568130133,99.34034747228198
337,5478.139826907124,741.6422402199166,32.0,2.8263084287206253,0.03518596131512158,0.15183585284545942,1.179017060972036,80.32488876482638
338,4562.649627684786,746.2217585802141,48.0,4.38732461861219,0.04026646151422474,0.3692617951470335,1.5854438375634998,108.95729233775113
339,2986.530106428387,751.6310245809534,164.0,32.643917620591225,0.07258200951339065,0.286405405284752,1.4013559062888346,449.7521884478653
340,4341.585910849442,752.3413565560933,200.0,42.80370574761446,0.08329150566218167,0.19666548627610791,1.2448114489248774,513.9024130650263
341,3791.6364385872325,749.8850967762077,53.0,4.835364141085087,0.03928313919626696,0.2907349633218085,1.4099101863013743,123.09006459301976
342,4990.502422556408,751.9890242876435,153.0,20.241949169621122,0.06646411033181096,0.10427619039656644,1.116415561670436,304.55457943492473
343,3424.655073451514,751.3884589771416,36.0,2.9695524183523556,0.03171655411988546,0.35525838646225727,1.5510089297834049,93.62783886067002
344,4448.253003228055,756.8137346381988,88.0,9.742685942787938,0.05481196284401618,0.2066966806879591,1.2605518918882228,177.74743755325204
345,4581.297104656299,758.1823147684789,162.0,23.852776924926765,0.0738634530186211,0.23495829633951149,1.3071182854677184,322.9307045652664
346,4828.115479468594,759.0004446297482,143.0,20.349581956637223,0.06713586120285364,0.14132335654771389,1.16458274208965,303.11046275477366
347,1939.881932672493,759.7871478205085,42.0,2.7364109375337926,0.03022658486350786,0.08422100570432212,1.091966518372805,90.52994077532801
348,3675.2577162649127,760.5285337231512,91.0,10.720615871989983,0.051691755925766726,0.28338887715507544,1.3954569893222284,207.39508031775122
349,4017.014332195163,760.5915133106954,68.0,6.766653050096882,0.04419639582162111,0.28939455925349444,1.4072506944915586,153.1041824633718
350,4260.17241248685,758.9882985598949,35.0,3.201716095210135,0.034519529849720114,0.40957618337557744,1.693698614187366,92.75086043027596
351,274.97791202333843,763.8929090679883,108.0,10.8504630451512,0.05220758750965868,0.40049692279143934,1.6680481519065011,207.83306723651626
352,3038.056307271566,763.2942554245509,92.0,11.998894897569288,0.054434401455148,0.2466572460633032,1.3274170286690377,220.42852638796714
353,4205.547216046092,760.5271618899126,32.0,2.5805361772738755,0.03233563301346917,0.3007279992001566,1.4300586879728876,79.80472119407627
354,1271.6535076679515,768.0775852450067,270.0,53.31695968029127,0.07033032710108529,0.3198660659991761,1.47029864267703,758.0934410223796
355,2150.1977571201746,766.8745917105616,177.0,32.266703393570175,0.06596046719509711,0.2621015470569549,1.3552000224578127,489.1824567908546
356,4178.78109606418,765.3414395670119,43.0,3.942911368696022,0.03714918841113674,0.31084192101765606,1.4510458928039638,106.137214225493
357,4126.476774089945,769.485177280673,72.0,7.40534331032689,0.04718102724628753,0.3111547255579473,1.4517048125356957,156.95595756469214
358,4732.823763448689,771.5913204276632,82.0,8.492552800198055,0.05184330741776201,0.1929067881830645,1.239014261746535,163.81194069590603
359,5022.256708716135,773.172619286574,36.0,3.2226076232400493,0.032603836533126214,0.42206600914327186,1.730301411269481,98.84136242573199
360,422.1680501819827,776.6238589170134,67.0,4.590943126664403,0.03789040472116387,0.4482266664573621,1.8123383991385398,121.16373948626918
361,2836.3803021628637,773.9015722695019,23.0,1.8063103417150483,0.026843055628868084,0.3201790168791343,1.4709754844713427,67.29153218206912
362,693.2989695205056,777.2631799255548,73.0,4.5394914835159845,0.03663967263488496,0.3375193157622576,1.509477972403997,123.89552517982635
363,3477.7167146881065,781.0637864611416,131.0,18.894348585942385,0.06124042121495834,0.2740794745207811,1.3775612686248906,308.5274106724682
364,1430.2625600686995,784.7024546983055,176.0,23.327127121441578,0.0575389437874447,0.2753506930086701,1.3799778601209156,405.4145868164455
365,4533.852923863157,781.3867293138279,64.0,6.734825870071678,0.04656127155032928,0.28714158814172996,1.4028031140057855,144.6443717240804
366,1588.9885313644145,783.2970868020896,29.0,1.6446398045044106,0.024005733975397837,0.2014824910114722,1.2523206927130346,68.51029034104569
367,3436.0984068579955,789.606031398563,111.0,14.31637065344938,0.05580088423305966,0.25923889795327126,1.3499628925398381,256.5617167221794
368,3591.386027475404,788.8818044006002,70.0,7.31284873697242,0.045353223794001564,0.32380416403778367,1.4788615173546806,161.24209317926415
369,4219.574533043767,789.2168793717102,76.0,8.0069529100158,0.050737691207273825,0.1941312391818052,1.2408968415461403,157.81074620257675
370,1146.0455105667615,795.6793716237058,178.0,21.50154752733662,0.05728139280889521,0.2966407626470151,1.4217485843555422,375.3670515497251
371,2933.480830092559,796.5458587725141,107.0,15.323439100296714,0.059115684073885,0.24589859094195232,1.326081595907778,259.2110594735723
372,1487.0854171588223,796.5415847522588,58.0,4.056597787848693,0.033250861903473254,0.1629343693584795,1.1946494556628826,121.99977852077744
373,2547.16693008679,796.5806492323482,73.0,7.93095428232245,0.04622549841879887,0.18334317601145822,1.2245045539643107,171.57098470780596
374,3034.330115711807,799.0747516587094,118.0,17.460175754284027,0.06198882340924239,0.2602021735791623,1.3517206516245495,281.6665133166692
375,4501.64500742705,798.1146792687689,87.0,8.487169792483089,0.05451283637265105,0.16441727259555683,1.1967695922895432,155.69121618373686
376,4082.6203090249614,796.959280745345,40.0,3.4884619628257827,0.034979551967981026,0.41280667815698713,1.703016643413652,99.72860618738028
377,2176.873853418813,808.113504146678,269.0,70.98715992368486,0.08255630151984908,0.31403143123813193,1.4577927408612026,859.8636157000972
378,4812.416988352701,804.5845750984126,96.0,10.501160483491107,0.055437730763009806,0.2426691891906645,1.3204269332860386,189.42262496966933
379,2522.57869062436,806.6664119886115,34.0,2.6256160288579062,0.031452428448239166,0.25908904204727967,1.3496898504014472,83.47896039820412
380,4278.839035976232,811.4388076883416,109.0,13.28330033495109,0.06175788538701003,0.2804689106677366,1.3897940128313515,215.08670919851573
381,5146.575233765327,813.5450064267992,179.0,26.04283980346877,0.0738662803422576,0.28603627222661765,1.4006313781775308,352.5673647407167
382,4125.831647498007,813.6138375520809,92.0,10.358443701615478,0.05440774444753312,0.2858394833713154,1.4002454304260181,190.38546454732025
383,4621.181552070387,814.6348376161185,129.0,17.667266301080893,0.06546160516765544,0.16819257370896035,1.20220133698363,269.88745931042774
384,2605.3131155510223,813.6751588576233,54.0,4.725906925865327,0.040403126110792,0.06852154524020015,1.0735621365046706,116.96884327480292
385,4160.165416801346,818.7190358722451,44.0,3.986958396832938,0.038222043957186536,0.4034951217877091,1.676432224656692,104.31044455128641
386,3626.832903410179,819.7172670920894,26.0,1.9066847429444402,0.027442535764209304,0.388044619198315,1.6341060661807758,69.47917493219225
387,2365.766447913933,828.9635303473233,244.0,51.55720779854113,0.0842984526494462,0.23992063195279523,1.3156520779786447,611.6032522321728
388,4936.295242533574,826.3589089766932,150.0,21.077607054999696,0.06832084297051495,0.17907235741267868,1.2181341547329259,308.5091772666813
389,1900.0680869665835,829.34430920581,228.0,42.63453400415412,0.06887534419076018,0.27817827238332526,1.3853836227704308,619.0101044877779
390,5069.939462731945,823.0721243300285,20.0,1.5934219462193642,0.024856742807564315,0.3629016809468174,1.5696164470911493,64.1042134343708
391,3685.262095817873,828.8703993161897,67.0,6.854116112144304,0.04361531049472119,0.2995217184995459,1.4275960103401888,157.1493137249101
392,2981.886069777988,830.798330305037,70.0,7.669138712784991,0.04791061374623654,0.30747394513711723,1.4439889921513434,160.07181108982172
393,5096.994948270104,828.3425617806872,20.0,1.4384342056280466,0.024758730809100286,0.40018510136310637,1.6671809957914434,58.098059093535504
394,3402.8701567473063,833.1403445700603,151.0,24.932426753769967,0.06515587458146765,0.2527544686577269,1.3382482170267456,382.6581549848695
395,3265.150843314919,833.2820075260889,30.0,2.5430548439754523,0.03059171784082053,0.23598849846658776,1.308880819193096,83.12886700929518
396,3353.188224862388,835.9236402449335,66.0,6.148337735916531,0.04365906124918628,0.30108393812278356,1.4307869779299436,140.8261552126507
397,3950.6739450483465,834.0070207907124,25.0,2.049913817928619,0.026415634536295588,0.4148278254926463,1.708898754186121,77.6022932597738
398,4443.6182622507,839.0067061945615,116.0,14.878921570350952,0.06356311285002586,0.22630720983875052,1.2925026738217176,234.08107160291314
399,2084.252087827607,839.347254682271,62.0,5.027981348091875,0.03975568474189655,0.14205494385383577,1.165575805625523,126.47200974488898
400,3288.365183182905,840.6734792379319,50.0,4.669074194152535,0.03913651657994146,0.1810238076872681,1.2210367155803021,119.30224256457112
401,3900.5313523742184,844.158648953172,43.0,3.5220990010633835,0.03426731596139827,0.35816328019006927,1.5580286529822311,102.78304274052238
402,4968.302373534639,847.7146545612412,155.0,23.267576261837167,0.06994660419684302,0.1762257383817477,1.213924792983412,332.64768931966717
403,2913.2281780102203,848.0232543030812,25.0,2.0426085299011962,0.0286719629473605,0.23225685967375254,1.3025189643180093,71.24062393814009
404,1131.1100583522737,853.689974178835,146.0,14.253993878322346,0.05219355951637394,0.2761847779197728,1.3815680708206501,273.0987119943533
405,5253.495374172541,852.7666166565474,56.0,5.3306240533798315,0.04410054756764497,0.2612429337289768,1.3536249542053602,120.8743280387458
406,5497.05370266872,853.7373599730299,20.0,1.578637347070004,0.02783063230962596,0.23169629802129244,1.3015686341541455,56.72301403385615
407,3259.690917635379,859.8843028397748,144.0,23.55646858909041,0.0673218333141637,0.2514175196813283,1.3358581402737342,349.9083050689057
408,2803.5717590297854,860.8357671727753,55.0,5.438816056792203,0.041817944284601505,0.23129179863122107,1.3008837400451534,130.05938359325143
409,3339.952356872771,862.3374201891085,63.0,6.1566541745748715,0.04296603739422717,0.21253825698020812,1.2699029620983964,143.29117945147223
410,3877.746027648964,860.7552669951401,30.0,2.453648268900242,0.02847435264685749,0.3838882687805786,1.6230822257202906,86.17046713337778
411,4332.907957360303,867.2779266860832,305.0,104.61244693091479,0.1035388930151838,0.18668509578621773,1.2295360564757916,1010.368605308283
412,2123.8441262769034,864.3850906345543,100.0,11.195220637580773,0.051182285684173996,0.1949790943434161,1.2422037651114028,218.7323306868734
413,2089.748450761503,866.2029329130788,94.0,9.833664788875968,0.04939993524133512,0.1601053072276437,1.1906254541258763,199.06230121224337
414,3514.309043075722,866.0421285595905,74.0,7.480061529580882,0.04586715603960812,0.2904122423889123,1.4092689583126685,163.08099684928254
415,2170.436070850445,870.8107623899164,73.0,5.797646321832343,0.04367918771565202,0.28373399687454703,1.3961293648399664,132.73246653702793
416,906.2519674685597,878.1120794731546,187.0,20.257429681498685,0.0569594607919441,0.2542720313570178,1.340971563423754,355.646443976937
417,5005.205960909603,879.5285686069388,72.0,6.501770902151202,0.04806166678813392,0.24574883499509736,1.3258183035003996,135.2797632011473
418,5193.986727644547,879.1525570981169,68.0,6.554985681850903,0.0461375401557335,0.25788307768213714,1.3474965600793576,142.07488435068458
419,5416.737559767466,880.9774382814044,157.0,27.107706349181793,0.07832203859203697,0.19834717937967716,1.2474227923581622,346.10573009188556
420,4955.001927423822,878.5839425009168,23.0,1.7769419830529338,0.02705459844575289,0.39751539998821606,1.6597934619083063,65.6798505664712
421,4266.4655325268395,882.3357485319253,23.0,1.9903976784600284,0.02820902061751344,0.5436289266692427,2.1911993516627746,70.55890757243444
422,4137.109395132043,884.7812227281399,62.0,5.900996205038285,0.04433793045505788,0.3638990925770773,1.5720776190233177,133.09137671682024
423,707.661599100031,887.166189897147,110.0,8.5945409664204,0.04529016102778075,0.21480628909836152,1.2735710769406179,189.76618257436868
424,4938.630506028329,885.7995986394764,59.0,5.329776548451809,0.043300512901698555,0.2545331159015318,1.3414412113146406,123.08806966216646
