label,ra,dec,x_centroid,y_centroid,segment_flux,segment_flux_err,snr,area,ellipticity,elongation
341,214.87475011692695,52.77860391352111,1559.9635227904394,881.8147561751741,4.082159328611398,0.10346782426249067,39.45341808150179,151.0,0.024764583901540793,1.0253934419246322
342,214.88063819135576,52.78294584567501,912.6847986811979,891.6239902906301,3.1093997588668207,0.11055204230581255,28.1261177452109,181.0,0.5402498616267956,2.175094505764444
343,214.88701609363562,52.787484684071025,226.04787250380565,890.1105749051987,0.3803846986118009,0.04380889052363206,8.682819721412667,28.0,0.7294651521198265,3.6963814748291672
344,214.8699367504796,52.77529112993826,2068.290381808758,891.4743955542443,0.24991100398726757,0.05672500241687317,4.405658763144101,18.0,0.31021716023987855,1.4497316290845386
345,214.87701324720686,52.7803937900636,1300.5225355985945,894.5846875113823,1.4788600445189943,0.07633217364900628,19.37400671071086,83.0,0.3437632606785447,1.5238403156671687
346,214.87431182277757,52.77860626442664,1579.4937142738975,905.3237772368688,14.010315668118178,0.1446521277736249,96.85523388943017,259.0,0.03700907436333578,1.038431384323656
347,214.8888698445594,52.78895515565751,13.171494701930095,900.9511303648198,0.2419266398016606,0.062456302382615035,3.873534464457855,17.0,0.35335028947524183,1.5464323013281749
348,214.86959873352956,52.77545371842274,2069.201212324888,921.5751439394265,0.18415013637758054,0.04729847498531232,3.893363082737129,12.0,0.4117407530814974,1.699930779224181
349,214.87586685367827,52.77998236549819,1388.3557940454627,924.9835383164343,1.010082083961704,0.06986160128214366,14.458329975609603,74.0,0.10212064722348613,1.1137353775957741
350,214.87926698583928,52.782508679879186,1012.9055259678127,932.0652105477068,6.425234774662976,0.1424347864217286,45.110010946615205,287.0,0.2706661092671687,1.3711141257884023
351,214.88511914077742,52.786634637237704,386.27467896562484,927.7738181753876,0.8732513392514519,0.06317342377282537,13.823080768769241,58.0,0.8016277339278515,5.041027255474801
352,214.88415858473775,52.785985036194255,486.69561328111143,930.5293107360466,2.5649686419658106,0.08540716470912885,30.032242033807393,91.0,0.09437929832296854,1.1042150407429916
353,214.87110295744287,52.77662281787593,1898.5642226322966,928.5120796592073,0.778187337534267,0.053773409742614714,14.471601136305923,39.0,0.07081227989820171,1.0762087986811144
354,214.87195779356276,52.77728735972153,1801.5801871126002,932.4682689270521,2.3045308516809655,0.09322694531641552,24.71957912875196,120.0,0.4712552733193772,1.8912718170786207
355,214.87957575949662,52.78278480244475,974.7003741002114,936.186758728437,2.5762715664097753,0.08262053325603161,31.181976984174185,98.0,0.08384328012406062,1.091516307532421
356,214.87649488416858,52.78056164457424,1309.092267722347,934.6759265565878,0.8475196125976576,0.0597375860621434,14.187376297997812,53.0,0.1056591544582739,1.1181419309930694
357,214.8855134199007,52.787022027607605,334.429112484953,935.6341714800403,0.43405398973372844,0.04602749588060732,9.43031945208663,30.0,0.745906795699676,3.9355637343927374
358,214.8852931174785,52.78688041704025,356.8114201773998,936.8148306933138,0.14731497471522434,0.02570716751467165,5.730501994478716,10.0,0.6639225319386497,2.975504444759302
359,214.88510561056438,52.786938009524896,360.1868298100945,951.0824464622805,0.1659254357942089,0.028371134246012748,5.848389223900272,12.0,0.382131643316437,1.6184677353725416
360,214.88502001600503,52.786923107298854,365.35263749497454,954.528323670983,0.1550739902083706,0.028151009238448953,5.508647625910649,11.0,0.49454439258771665,1.9784131095499615
361,214.88479558703293,52.78677322337735,388.6488491145862,955.3127703192228,0.1366248251088435,0.029361659736129066,4.653171051523657,12.0,0.4224393968177691,1.7314200353871465
362,214.88117033547917,52.78424526893374,774.3652486768467,960.044857942977,1.3275856554097945,0.06996410861909405,18.975238613237764,67.0,0.2149079168628395,1.2737359368140435
363,214.8847813753663,52.78687412472422,380.4093363953028,963.5820244313537,0.15479010595559534,0.027368154816231224,5.655847352332062,11.0,0.5933655018283774,2.459210924051859
364,214.86912253928438,52.775719344952314,2067.2648989901504,966.7031135590473,0.24286675104666888,0.059505348068134054,4.08142728227696,20.0,0.4963055842817512,1.9853307259204742
365,214.88250883534315,52.78539727330238,612.7101058561741,974.5732402137975,7.689666383013192,0.12668693106378762,60.69818187593004,211.0,0.30219513068710624,1.4330653797023059
366,214.87716260239364,52.78150846649419,1195.6947913869462,969.6197057475877,0.42366551654855467,0.04449587101002294,9.521456866258932,29.0,0.32788377871251195,1.4878379189902997
367,214.8697446277461,52.776206124522396,1996.406812288716,969.815575425927,0.6926296326818329,0.048324551217684045,14.33287253019268,36.0,0.27766583733116257,1.3844008101531005
368,214.8814042908544,52.78459115715274,733.3901441456104,973.344703892426,1.0070187998428024,0.06532273699830797,15.416053370036941,63.0,0.17188221156212236,1.2075576855876418
