label,x_centroid,y_centroid,area,segment_flux
1443,908.124897697874,1865.3129247524914,487.0,16.117143302224576
985,2680.9883501097734,1209.7880329042487,633.0,15.886930770240724
1423,499.87477978739383,1841.6500786174151,276.0,15.560959019698203
1482,397.9837131500922,1923.6305030040703,303.0,15.51270692795515
1812,2692.7893184618256,2419.0916061730063,424.0,15.389148310758173
1841,2465.064077191297,2465.9557786970736,503.0,15.373545427806675
1592,474.0023923914259,2090.881792751181,513.0,15.171669322997332
1454,2053.256145578742,1870.8853707094056,624.0,15.093035870231688
1111,1784.4292565420735,1421.4665352513018,381.0,15.04388798121363
1236,2574.4006993889293,1607.323429452336,475.0,14.76845685672015
1366,1136.8549694839294,1764.9553607331286,251.0,14.702273158356547
171,2522.588537992328,213.78822478055335,358.0,14.505540914367884
2127,694.9050561478044,2897.3006399860237,533.0,14.373052101582289
1033,1243.699953663263,1280.0202017902093,170.0,13.955719953402877
334,1942.793288586914,396.2869198320625,212.0,13.61338720843196
8,1373.4026778405655,11.061599493162317,282.0,13.46452226024121
2152,2412.176695523793,2930.538063222438,449.0,13.361816827207804
1278,1851.3798033375128,1665.9683592145743,420.0,12.805075652897358
436,40.55273742609618,540.0908301882668,510.0,12.667436376214027
1434,798.4285686084667,1853.3890917626165,285.0,12.642918600700796
190,2884.1298330095456,235.16648932323224,351.0,12.132376797031611
284,1306.5935008723,355.399953584793,325.0,11.977394974790514
1139,2752.2982784377937,1453.037565984745,172.0,11.793539050035179
51,2979.696046274625,55.607380942462285,269.0,11.472804316319525
839,2532.42012486088,1024.8951211385468,170.0,11.263765458017588
1220,2095.125104685249,1586.142854899769,373.0,11.113152443431318
1471,439.0310789492502,1900.9235423669363,342.0,11.03353704046458
692,2730.6548597281467,874.0823772703777,295.0,10.981701821088791
2125,2879.428465035273,2897.811987382456,468.0,10.663448571693152
1004,1561.255545831764,1230.602935286378,282.0,10.612999187782407
336,1469.1451629355408,405.1536293121067,308.0,10.485845816321671
1086,1562.9029221107357,1379.513772776473,173.0,10.430452993139625
207,1947.2639799450692,262.9864886762247,329.0,10.415771465748549
894,242.71139961427207,1094.8123773643802,277.0,10.247855085879564
1022,486.90170750015716,1268.4390211786426,300.0,10.22192794084549
1122,1004.9376271988629,1439.3591417769626,295.0,9.98373042512685
1046,2270.6539909037992,1301.1528448399372,216.0,9.90659093670547
131,1958.3097112407254,170.26127182707467,241.0,9.55674796551466
1080,2345.2407463489626,1374.2265473453028,259.0,9.367707768455148
337,1919.9792178450148,404.2967768508157,159.0,9.125656311400235
1013,719.8756215360379,1242.8952032406835,294.0,9.029100042767823
1739,361.86254652303353,2308.1173083231765,402.0,8.814873829483986
461,2700.060991380639,577.226634890855,391.0,8.758201475720853
287,2867.424664233875,354.2516607125799,249.0,8.68016123212874
1909,1457.9148950246783,2584.6214162175515,243.0,8.630894822068512
1984,1017.469688996126,2674.096857716455,240.0,8.623024774715304
890,1188.0108412471056,1106.5957508459321,391.0,8.539818759076297
1463,477.8259193042679,1875.2968339412441,175.0,8.420166227966547
1379,334.61989672731477,1788.3646029303125,324.0,8.223324289545417
1235,1913.6173234112216,1602.9566799599738,175.0,8.200301903299987
97,2682.0836849744196,135.79499070600744,310.0,8.17962288716808
262,2352.7878903173378,329.4419842184209,530.0,8.157264559529722
1089,655.1276314792987,1381.4716775644754,304.0,8.125893424265087
1651,870.0311371091275,2176.3582544937644,80.0,7.916101557202637
826,1192.5441068011805,1008.676950317508,271.0,7.862753696739674
400,546.285841401738,486.16259202756726,154.0,7.793528978712857
1644,1731.1679575631556,2182.213386422139,298.0,7.7141071651130915
1743,884.2938534465673,2308.8208517906683,328.0,7.603385861031711
898,183.23561696936346,1099.6227290866918,231.0,7.512863392010331
1557,915.7726499700664,2039.6773334218542,376.0,7.50753831397742
1091,1855.728714838487,1395.3584092605845,406.0,7.47336055431515
1993,1596.4992328254648,2680.64798106404,224.0,7.468376972712576
113,487.8860043258729,140.91958644067537,240.0,7.463169287890196
1779,2447.207967738482,2361.728775194755,239.0,7.392699938267469
1194,2262.656367826963,1544.260936741567,246.0,7.3872684286907315
1063,1408.2090911822913,1329.8109971715292,228.0,7.353691766038537
809,1135.4183817964008,976.4551368140893,149.0,7.2876359783113
222,249.89872631989138,284.25768555303387,353.0,7.256191690452397
1025,2760.378299610668,1275.7266506160277,194.0,7.17949434928596
1117,1192.6753416215176,1431.5830296360243,152.0,6.975387807935476
1470,1221.298737985261,1896.3558130609642,231.0,6.91479704156518
1302,681.6149914693128,1695.3001685035674,267.0,6.856963517144322
1971,1378.9834225669506,2660.2228396893097,141.0,6.790781217161566
1814,856.1834242533702,2419.325016286661,240.0,6.76865210197866
159,605.6168198593813,197.45310780182635,216.0,6.7189426785334945
995,2302.5783085452967,1220.1104596605517,295.0,6.715367134660482
1537,209.91063356151588,2009.712543602433,287.0,6.659422519151121
370,1276.7909302575056,444.3558346897536,149.0,6.570861898362637
1107,158.43243343436612,1419.2069964304646,260.0,6.501475866883993
1859,2883.8524074869542,2501.7123997195285,271.0,6.496585869695991
1857,2527.8064905025103,2496.346867010169,175.0,6.467159312218428
338,1626.559759116512,405.997790160701,261.0,6.461233631707728
1706,1986.8944123825413,2265.9826798705794,153.0,6.4262221762910485
1035,2327.3471287560587,1292.8103151908513,227.0,6.401764489710331
1925,2483.384871277592,2597.485244453499,243.0,6.3066513277590275
1340,1489.7386878912,1732.3457336731672,113.0,6.185543057508767
560,1253.0697595848962,703.5516886373439,131.0,6.134945965372026
1006,1911.3182362022949,1239.6093918599427,270.0,6.058387680910528
1966,2799.1534555781227,2653.8191531459347,179.0,5.900917485356331
2045,2072.145169640608,2749.166946278262,154.0,5.85201549064368
1043,1944.6877657273897,1300.9564792137255,143.0,5.678388889878988
1100,484.83876254768523,1407.2939944569084,219.0,5.664813795126975
1750,559.2061243722497,2317.6954557073595,219.0,5.661477752495557
1803,1342.7805514289735,2404.3332746281762,204.0,5.584705309011042
1765,955.3298361099318,2347.849476398265,232.0,5.519444316625595
1426,2841.0042172917106,1838.4273130277322,196.0,5.429640715941787
1989,2719.7725646856807,2672.8156509991577,72.0,5.402643378823996
1065,1490.0091386080908,1334.7508620162948,197.0,5.3671305272728205
2059,418.44927935187616,2775.1704092872865,307.0,5.365857059136033
1142,578.4131659795851,1454.3308730621177,112.0,5.359202869236469
1216,1648.8169446784011,1578.3499570673775,137.0,5.301310722716153
445,1952.0242896237155,542.9487341810906,121.0,5.298588737845421
978,279.48667213095564,1193.1539574932638,229.0,5.231492668390274
1079,2423.737269045389,1368.9476974877202,147.0,5.158548348583281
440,907.9290068578522,539.3505825583877,214.0,5.153431919403374
1564,1503.968771008971,2039.6568836468598,168.0,5.125934270210564
1003,1463.9574965228671,1226.4433008610922,128.0,5.119251241907477
120,2595.5168113390237,143.78816717992183,216.0,4.991916246712208
2071,604.8494427317486,2785.884358835016,202.0,4.945010159164667
2076,2186.4849173115376,2800.1878904059827,279.0,4.943203888833523
1662,1059.1313275224622,2208.0628083219335,275.0,4.930436993017793
1745,2326.66177238641,2312.677639382234,297.0,4.891070730052888
229,1570.3955168348343,283.1467856575518,101.0,4.866686404682696
437,2453.40945763953,539.4388184313734,142.0,4.85540017997846
1755,946.7300221799214,2330.523714466106,235.0,4.817215682473034
2054,172.18293665694986,2766.1569849311236,208.0,4.775848412420601
1014,802.0888756120085,1243.3192736318674,322.0,4.675508546642959
84,933.1195328813715,118.81739548074113,227.0,4.67214868683368
1611,50.945081604417574,2107.99211618096,290.0,4.645051969680935
2006,282.72189082180745,2708.2518262551093,250.0,4.638248762581497
707,805.4105935375999,877.8453944064566,145.0,4.625096294097602
1728,417.5313644128328,2292.161701454015,251.0,4.59276873851195
1869,2041.180830197787,2511.839132231853,147.0,4.589759086258709
1424,2669.730756023819,1833.5614531534202,101.0,4.516712727025151
1051,1862.8761763315608,1311.3679597489188,118.0,4.44090636074543
1250,2971.2500507418326,1626.1975308391018,203.0,4.429023145698011
789,369.5922267900181,969.0164499849216,299.0,4.406916195526719
446,97.36497333442655,548.9712388866762,181.0,4.3399641662836075
573,2939.7658217738135,720.0909435712673,202.0,4.336609850171953
381,2078.8667164589024,464.57054178539505,174.0,4.326747736893594
7,2463.2919765427405,4.896285434717943,137.0,4.293928185477853
784,2168.487167708487,957.7913556026598,171.0,4.19662922155112
1759,808.8436968786831,2329.517320883468,217.0,4.1838422869332135
302,654.2556612920147,370.62607523930666,182.0,4.17595564480871
2063,1734.3001833121136,2782.394052168877,303.0,4.145472151227295
